age,weight,height,gender,goal,level,steps,location,mon,tue,wed,thu,fri,sat,sun
21,80,184,F,Поддержание,Начинающий,8234,Улица,Скандинавская ходьба 45 мин,Бег 30 мин,Вело 40 мин,Отжимания на турнике 3x10,Скандинавская ходьба 45 мин,Скандинавская ходьба 45 мин,Вело 40 мин
46,57,164,M,Поддержание,Начинающий,10124,Улица,Бег 30 мин,Вело 40 мин,Скандинавская ходьба 45 мин,Прыжки через скакалку 3x1 мин,Вело 40 мин,Прогулка 60 мин,Бег 30 мин
24,85,165,F,Поддержание,Средний,7443,Улица,Отжимания на турнике 3x10,Вело 40 мин,Отжимания на турнике 3x10,Скандинавская ходьба 45 мин,Кардио 30 мин,Вело 40 мин,Кардио 30 мин
47,71,181,F,Поддержание,Продвинутый,10721,Улица,Отжимания на турнике 3x10,Прогулка 60 мин,Вело 40 мин,Скандинавская ходьба 45 мин,Кардио 30 мин,Вело 40 мин,Кардио 30 мин
53,61,162,M,Поддержание,Средний,7722,Улица,Прыжки через скакалку 3x1 мин,Отжимания на турнике 3x10,Отжимания на турнике 3x10,Кардио 30 мин,Вело 40 мин,Скандинавская ходьба 45 мин,Вело 40 мин
42,85,191,M,Поддержание,Продвинутый,5752,Улица,Отжимания на турнике 3x10,Скандинавская ходьба 45 мин,Отжимания на турнике 3x10,Кардио 30 мин,Скандинавская ходьба 45 мин,Бег 30 мин,Вело 40 мин
37,72,167,M,Поддержание,Продвинутый,11281,Улица,Прогулка 60 мин,Прыжки через скакалку 3x1 мин,Скандинавская ходьба 45 мин,Отжимания на турнике 3x10,Вело 40 мин,Прогулка 60 мин,Отжимания на турнике 3x10
48,86,194,F,Поддержание,Средний,5741,Улица,Прогулка 60 мин,Кардио 30 мин,Отжимания на турнике 3x10,Вело 40 мин,Скандинавская ходьба 45 мин,Бег 30 мин,Прогулка 60 мин
20,82,167,M,Поддержание,Средний,4427,Улица,Вело 40 мин,Скандинавская ходьба 45 мин,Бег 30 мин,Прыжки через скакалку 3x1 мин,Бег 30 мин,Скандинавская ходьба 45 мин,Прогулка 60 мин
49,55,180,F,Поддержание,Начинающий,10979,Улица,Прогулка 60 мин,Скандинавская ходьба 45 мин,Кардио 30 мин,Скандинавская ходьба 45 мин,Кардио 30 мин,Вело 40 мин,Отжимания на турнике 3x10
19,69,182,M,Поддержание,Начинающий,10353,Улица,Кардио 30 мин,Вело 40 мин,Прогулка 60 мин,Прогулка 60 мин,Кардио 30 мин,Скандинавская ходьба 45 мин,Вело 40 мин
37,65,182,M,Поддержание,Начинающий,9355,Улица,Вело 40 мин,Отжимания на турнике 3x10,Отжимания на турнике 3x10,Кардио 30 мин,Вело 40 мин,Прыжки через скакалку 3x1 мин,Вело 40 мин
34,76,164,M,Поддержание,Средний,4706,Улица,Прогулка 60 мин,Кардио 30 мин,Отжимания на турнике 3x10,Бег 30 мин,Вело 40 мин,Бег 30 мин,Отжимания на турнике 3x10
27,75,161,F,Поддержание,Начинающий,4271,Улица,Бег 30 мин,Прогулка 60 мин,Скандинавская ходьба 45 мин,Прогулка 60 мин,Прыжки через скакалку 3x1 мин,Кардио 30 мин,Кардио 30 мин
25,84,165,F,Поддержание,Начинающий,9050,Улица,Кардио 30 мин,Бег 30 мин,Прыжки через скакалку 3x1 мин,Кардио 30 мин,Вело 40 мин,Бег 30 мин,Отжимания на турнике 3x10
32,65,167,F,Поддержание,Начинающий,6587,Улица,Кардио 30 мин,Скандинавская ходьба 45 мин,Вело 40 мин,Скандинавская ходьба 45 мин,Скандинавская ходьба 45 мин,Отжимания на турнике 3x10,Скандинавская ходьба 45 мин
19,83,191,F,Поддержание,Продвинутый,8848,Улица,Кардио 30 мин,Бег 30 мин,Вело 40 мин,Прыжки через скакалку 3x1 мин,Прыжки через скакалку 3x1 мин,Бег 30 мин,Прыжки через скакалку 3x1 мин
32,81,170,F,Поддержание,Продвинутый,7253,Улица,Скандинавская ходьба 45 мин,Скандинавская ходьба 45 мин,Скандинавская ходьба 45 мин,Вело 40 мин,Скандинавская ходьба 45 мин,Скандинавская ходьба 45 мин,Отжимания на турнике 3x10
43,93,161,F,Поддержание,Средний,6569,Улица,Бег 30 мин,Вело 40 мин,Скандинавская ходьба 45 мин,Отжимания на турнике 3x10,Прогулка 60 мин,Прыжки через скакалку 3x1 мин,Кардио 30 мин
55,87,167,M,Поддержание,Начинающий,7159,Улица,Бег 30 мин,Отжимания на турнике 3x10,Прогулка 60 мин,Кардио 30 мин,Бег 30 мин,Вело 40 мин,Прогулка 60 мин
49,70,190,F,Поддержание,Начинающий,11075,Улица,Отжимания на турнике 3x10,Прыжки через скакалку 3x1 мин,Скандинавская ходьба 45 мин,Бег 30 мин,Прогулка 60 мин,Скандинавская ходьба 45 мин,Прогулка 60 мин
51,61,189,F,Поддержание,Средний,9884,Улица,Отжимания на турнике 3x10,Прогулка 60 мин,Отжимания на турнике 3x10,Вело 40 мин,Прыжки через скакалку 3x1 мин,Отжимания на турнике 3x10,Кардио 30 мин
37,86,186,M,Поддержание,Продвинутый,8967,Улица,Вело 40 мин,Вело 40 мин,Бег 30 мин,Отжимания на турнике 3x10,Кардио 30 мин,Прыжки через скакалку 3x1 мин,Отжимания на турнике 3x10
26,88,177,M,Поддержание,Средний,8012,Улица,Отжимания на турнике 3x10,Скандинавская ходьба 45 мин,Отжимания на турнике 3x10,Отжимания на турнике 3x10,Прогулка 60 мин,Отжимания на турнике 3x10,Скандинавская ходьба 45 мин
47,84,167,M,Поддержание,Продвинутый,9520,Улица,Кардио 30 мин,Кардио 30 мин,Прыжки через скакалку 3x1 мин,Бег 30 мин,Прогулка 60 мин,Прыжки через скакалку 3x1 мин,Кардио 30 мин
43,62,168,M,Поддержание,Начинающий,4677,Улица,Кардио 30 мин,Кардио 30 мин,Кардио 30 мин,Кардио 30 мин,Скандинавская ходьба 45 мин,Кардио 30 мин,Бег 30 мин
23,73,173,M,Поддержание,Средний,5583,Улица,Кардио 30 мин,Прыжки через скакалку 3x1 мин,Бег 30 мин,Прогулка 60 мин,Кардио 30 мин,Прогулка 60 мин,Вело 40 мин
24,60,193,F,Поддержание,Средний,4869,Улица,Отжимания на турнике 3x10,Прыжки через скакалку 3x1 мин,Прыжки через скакалку 3x1 мин,Бег 30 мин,Отжимания на турнике 3x10,Прыжки через скакалку 3x1 мин,Прыжки через скакалку 3x1 мин
44,63,180,M,Поддержание,Средний,4763,Улица,Прыжки через скакалку 3x1 мин,Кардио 30 мин,Вело 40 мин,Кардио 30 мин,Отжимания на турнике 3x10,Прыжки через скакалку 3x1 мин,Бег 30 мин
38,68,185,F,Поддержание,Начинающий,6712,Улица,Кардио 30 мин,Прогулка 60 мин,Кардио 30 мин,Прогулка 60 мин,Скандинавская ходьба 45 мин,Прыжки через скакалку 3x1 мин,Кардио 30 мин
55,73,190,M,Поддержание,Средний,7701,Улица,Кардио 30 мин,Бег 30 мин,Прогулка 60 мин,Отжимания на турнике 3x10,Вело 40 мин,Вело 40 мин,Прогулка 60 мин
52,69,193,M,Поддержание,Продвинутый,8999,Улица,Прогулка 60 мин,Отжимания на турнике 3x10,Скандинавская ходьба 45 мин,Прогулка 60 мин,Бег 30 мин,Скандинавская ходьба 45 мин,Бег 30 мин
38,71,167,F,Поддержание,Начинающий,6875,Улица,Отжимания на турнике 3x10,Прыжки через скакалку 3x1 мин,Кардио 30 мин,Вело 40 мин,Кардио 30 мин,Кардио 30 мин,Кардио 30 мин
32,75,163,F,Поддержание,Продвинутый,7983,Улица,Прыжки через скакалку 3x1 мин,Бег 30 мин,Прогулка 60 мин,Прогулка 60 мин,Кардио 30 мин,Кардио 30 мин,Прыжки через скакалку 3x1 мин
